destination_id,edge_id,method,level,service,class,Class.keyword,class,Class.keyword,messageRealm,serviceAction,messageParams.subscriber,messageParams.calledMessageQueue,messageParams.type,messageParams.messageID,messageParams.correlationID,messageParams.transactionID,messageParams.originatingMS,messageParams.terminatingMS,serviceData.httpParams.statusCode,message_id_length,correlation_id_length,transaction_id_length
6496c858badc742d8ec3d053,6496c858badc742d8ec3d06b,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,e0a016e4-0500-401f-86e1-19ca17cc7ee4,b39e5f9ec608ac8c2db422de702840de,0612c3d0-da3d-4d0b-b34b-d889323f7907:23c830dd-b352-4637-a20f-d7e54aca1af4,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d06c,deserializeMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,3569be1e-9278-4589-9028-4308c2168d0e,4e544d3ecf0b34652e28ce3bad741f82,17bbb588-9f66-4f71-93bc-618dabf6af87:ca75e83c-42d4-4531-895a-5165a2ad3532,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d06d,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,0b8ed175-2fd4-4812-b371-d601e8a68040,2cc40bf1bfba17da7f272aa1e13406df,17bbb588-9f66-4f71-93bc-618dabf6af87:aa5267e0-1022-4460-97cf-1985146b42fd,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d06e,deserializeMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,7b28a260-2c13-43cc-a0ba-ef2aa3a597fd,f48e065b55504de69ecf5639c666d126,a4e718c0-e30c-433b-8b45-19d6bacf0361:d82ec675-9b70-46b9-97c1-9a3965549510,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d06f,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,894d39a7-3ce5-478a-b6d6-99ca8a367b4f,292d956434012777cd54daab6edc5cce,a4e718c0-e30c-433b-8b45-19d6bacf0361:a3a99047-e391-450a-a67e-ca859db027f8,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d070,deserializeMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,37ca958f-9b03-4a00-ab00-7ffcb4e07774,946b93c32101afccb8ba5961c045a8be,841f77cd-1b15-48ce-b5dd-892067a138ae:c11fa690-0c96-4d40-862d-4a151804e906,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d071,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,311b335b-fb8c-4648-9b04-5afbc15ef1e8,6f80c71d56128ff5e8dde48ebb495b3e,841f77cd-1b15-48ce-b5dd-892067a138ae:a7f9e5f1-bee7-4503-b930-502530dc300c,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d072,deserializeMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,cf9849f5-1964-4222-83df-d45b08afe4cc,bd271c27a836803b187a0ef8dc028ab6,129c2c41-2e7f-4571-873a-c28566271710:ad75e1dc-e60f-42ae-a86f-f37bd5dba531,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d073,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,e5b8dc2e-2527-4e9e-8286-12dd7238f54c,6270f06ab4adc8668e44c85a3899d9df,129c2c41-2e7f-4571-873a-c28566271710:0b5110f4-8598-45a1-99fa-a3d146dac1f5,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d074,deserializeMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,726e15f2-a36e-49fc-9e9c-363473612b32,a46f08c96a94c207f4d2c8ed8476e9b7,5c68a553-1498-4b0b-9106-8f358718866b:ff4bf762-24f6-4de7-aecc-1af2597e0d3e,cimchat,chatbroker,200,36,32,73
